'Elapsed time','V1'
31.728,-0.075
31.731,-0.075
31.733,-0.105
31.736,-0.105
31.739,-0.110
31.742,-0.120
31.744,-0.105
31.747,-0.100
31.750,-0.095
31.753,-0.085
31.756,-0.075
31.758,-0.085
31.761,-0.085
31.764,-0.100
31.767,-0.100
31.769,-0.105
31.772,-0.105
31.775,-0.120
31.778,-0.110
31.781,-0.095
31.783,-0.090
31.786,-0.085
31.789,-0.085
31.792,-0.075
31.794,-0.085
31.797,-0.085
31.800,-0.095
31.803,-0.105
31.806,-0.105
31.808,-0.110
31.811,-0.110
31.814,-0.100
31.817,-0.100
31.819,-0.085
31.822,-0.075
31.825,-0.065
31.828,-0.070
31.831,-0.060
31.833,-0.045
31.836,-0.050
31.839,-0.065
31.842,-0.105
31.844,-0.130
31.847,-0.190
31.850,-0.245
31.853,-0.325
31.856,-0.405
31.858,-0.475
31.861,-0.505
31.864,-0.505
31.867,-0.465
31.869,-0.385
31.872,-0.295
31.875,-0.205
31.878,-0.120
31.881,-0.070
31.883,-0.035
31.886,-0.040
31.889,-0.060
31.892,-0.080
31.894,-0.105
31.897,-0.115
31.900,-0.135
31.903,-0.105
31.906,-0.085
31.908,-0.070
31.911,-0.040
31.914,-0.025
31.917,-0.025
31.919,-0.020
31.922,-0.025
31.925,-0.010
31.928,-0.025
31.931,-0.020
31.933,-0.030
31.936,-0.040
31.939,-0.045
31.942,-0.060
31.944,-0.040
31.947,-0.040
31.950,-0.030
31.953,-0.030
31.956,-0.020
31.958,-0.010
31.961,-0.030
31.964,-0.030
31.967,-0.040
31.969,-0.050
31.972,-0.045
31.975,-0.065
31.978,-0.055
31.981,-0.050
31.983,-0.050
31.986,-0.030
31.989,-0.030
31.992,-0.025
31.994,-0.035
31.997,-0.040
32.000,-0.040
32.003,-0.050
32.006,-0.060
32.008,-0.065
32.011,-0.055
32.014,-0.055
32.017,-0.050
32.019,-0.035
32.022,-0.035
32.025,-0.030
32.028,-0.035
32.031,-0.060
32.033,-0.050
32.036,-0.060
32.039,-0.060
32.042,-0.070
32.044,-0.060
32.047,-0.060
32.050,-0.055
32.053,-0.050
32.056,-0.040
32.058,-0.025
32.061,-0.045
32.064,-0.045
32.067,-0.055
32.069,-0.050
32.072,-0.060
32.075,-0.060
32.078,-0.065
32.081,-0.055
32.083,-0.050
32.086,-0.045
32.089,-0.050
32.092,-0.025
32.094,-0.045
32.097,-0.050
32.100,-0.045
32.103,-0.060
32.106,-0.070
32.108,-0.065
32.111,-0.055
32.114,-0.055
32.117,-0.050
32.119,-0.040
32.122,-0.040
32.125,-0.030
32.128,-0.040
32.131,-0.045
32.133,-0.050
32.136,-0.055
32.139,-0.065
32.142,-0.060
32.144,-0.065
32.147,-0.065
32.150,-0.055
32.153,-0.055
32.156,-0.045
32.158,-0.045
32.161,-0.050
32.164,-0.065
32.167,-0.060
32.169,-0.060
32.172,-0.070
32.175,-0.075
32.178,-0.080
32.181,-0.075
32.183,-0.070
32.186,-0.060
32.189,-0.070
32.192,-0.050
32.194,-0.060
32.197,-0.065
32.200,-0.075
32.203,-0.080
32.206,-0.085
32.208,-0.085
32.211,-0.080
32.214,-0.070
32.217,-0.070
32.219,-0.065
32.222,-0.055
32.225,-0.060
32.228,-0.070
32.231,-0.060
32.233,-0.075
32.236,-0.075
32.239,-0.075
32.242,-0.080
32.244,-0.080
32.247,-0.065
32.250,-0.050
32.253,-0.045
32.256,-0.045
32.258,-0.040
32.261,-0.030
32.264,-0.040
32.267,-0.040
32.269,-0.055
32.272,-0.045
32.275,-0.055
32.278,-0.055
32.281,-0.050
32.283,-0.035
32.286,-0.030
32.289,-0.025
32.292,-0.020
32.294,-0.020
32.297,-0.030
32.300,-0.035
32.303,-0.040
32.306,-0.040
32.308,-0.060
32.311,-0.045
32.314,-0.040
32.317,-0.035
32.319,-0.025
32.322,-0.010
32.325,-0.010
32.328,-0.030
32.331,-0.025
32.333,-0.035
32.336,-0.045
32.339,-0.050
32.342,-0.040
32.344,-0.035
32.347,-0.035
32.350,-0.035
32.353,-0.025
32.356,-0.020
32.358,-0.015
32.361,-0.025
32.364,-0.025
32.367,-0.030
32.369,-0.050
32.372,-0.040
32.375,-0.050
32.378,-0.040
32.381,-0.045
32.383,-0.045
32.386,-0.040
32.389,-0.040
32.392,-0.030
32.394,-0.030
32.397,-0.040
32.400,-0.035
32.403,-0.050
32.406,-0.050
32.408,-0.070
32.411,-0.050
32.414,-0.045
32.417,-0.040
32.419,-0.045
32.422,-0.040
32.425,-0.030
32.428,-0.030
32.431,-0.045
32.433,-0.050
32.436,-0.065
32.439,-0.070
32.442,-0.060
32.444,-0.075
32.447,-0.055
32.450,-0.060
32.453,-0.055
32.456,-0.050
32.458,-0.040
32.461,-0.040
32.464,-0.045
32.467,-0.065
32.469,-0.060
32.472,-0.075
32.475,-0.065
32.478,-0.070
32.481,-0.080
32.483,-0.055
32.486,-0.055
32.489,-0.045
32.492,-0.030
32.494,-0.040
32.497,-0.055
32.500,-0.055
32.503,-0.060
32.506,-0.070
32.508,-0.055
32.511,-0.040
32.514,-0.040
32.517,-0.025
32.519,-0.010
32.522,0.010
32.525,0.010
32.528,0.010
32.531,0.000
32.533,-0.005
32.536,-0.005
32.539,-0.030
32.542,-0.020
32.544,-0.045
32.547,-0.050
32.550,-0.055
32.553,-0.065
32.556,-0.045
32.558,-0.050
32.561,-0.055
32.564,-0.045
32.567,-0.040
32.569,-0.055
32.572,-0.060
32.575,-0.075
32.578,-0.075
32.581,-0.060
32.583,-0.055
32.586,-0.055
32.589,-0.055
32.592,-0.035
32.594,-0.065
32.597,-0.070
32.600,-0.080
32.603,-0.090
32.606,-0.100
32.608,-0.105
32.611,-0.105
32.614,-0.110
32.617,-0.100
32.619,-0.095
32.622,-0.080
32.625,-0.090
32.628,-0.080
32.631,-0.090
32.633,-0.090
32.636,-0.100
32.639,-0.110
32.642,-0.105
32.644,-0.115
32.647,-0.110
32.650,-0.100
32.653,-0.090
32.656,-0.080
32.658,-0.075
32.661,-0.085
32.664,-0.090
32.667,-0.100
32.669,-0.085
32.672,-0.120
32.675,-0.115
32.678,-0.110
32.681,-0.095
32.683,-0.090
32.686,-0.080
32.689,-0.080
32.692,-0.075
32.694,-0.080
32.697,-0.065
32.700,-0.080
32.703,-0.090
32.706,-0.075
32.708,-0.065
32.711,-0.050
32.714,-0.060
32.717,-0.070
32.719,-0.110
32.722,-0.150
32.725,-0.205
32.728,-0.270
32.731,-0.355
32.733,-0.445
32.736,-0.520
32.739,-0.570
32.742,-0.590
32.744,-0.565
32.747,-0.530
32.750,-0.455
32.753,-0.365
32.756,-0.280
32.758,-0.195
32.761,-0.160
32.764,-0.130
32.767,-0.130
32.769,-0.145
32.772,-0.185
32.775,-0.200
32.778,-0.175
32.781,-0.155
32.783,-0.120
32.786,-0.060
32.789,-0.030
32.792,-0.015
32.794,-0.010
32.797,-0.020
32.800,-0.045
32.803,-0.055
32.806,-0.050
32.808,-0.060
32.811,-0.055
32.814,-0.050
32.817,-0.045
32.819,-0.050
32.822,-0.035
32.825,-0.035
32.828,-0.030
32.831,-0.030
32.833,-0.045
32.836,-0.040
32.839,-0.050
32.842,-0.055
32.844,-0.050
32.847,-0.045
32.850,-0.055
32.853,-0.045
32.856,-0.040
32.858,-0.030
32.861,-0.035
32.864,-0.035
32.867,-0.055
32.869,-0.050
32.872,-0.060
32.875,-0.075
32.878,-0.055
32.881,-0.055
32.883,-0.050
32.886,-0.040
32.889,-0.030
32.892,-0.025
32.894,-0.040
32.897,-0.040
32.900,-0.050
32.903,-0.065
32.906,-0.070
32.908,-0.060
32.911,-0.075
32.914,-0.070
32.917,-0.060
32.919,-0.050
32.922,-0.050
32.925,-0.050
32.928,-0.045
32.931,-0.040
32.933,-0.060
32.936,-0.055
32.939,-0.075
32.942,-0.085
32.944,-0.075
32.947,-0.070
32.950,-0.060
32.953,-0.055
32.956,-0.045
32.958,-0.045
32.961,-0.050
32.964,-0.060
32.967,-0.060
32.969,-0.070
32.972,-0.085
32.975,-0.080
32.978,-0.075
32.981,-0.075
32.983,-0.070
32.986,-0.065
32.989,-0.050
32.992,-0.045
32.994,-0.060
32.997,-0.070
33.000,-0.065
33.003,-0.080
33.006,-0.075
33.008,-0.090
33.011,-0.075
33.014,-0.090
33.017,-0.070
33.019,-0.060
33.022,-0.065
33.025,-0.060
33.028,-0.065
33.031,-0.055
33.033,-0.075
33.036,-0.080
33.039,-0.095
33.042,-0.090
33.044,-0.095
33.047,-0.085
33.050,-0.090
33.053,-0.075
33.056,-0.080
33.058,-0.070
33.061,-0.080
33.064,-0.070
33.067,-0.075
33.069,-0.100
33.072,-0.090
33.075,-0.095
33.078,-0.100
33.081,-0.095
33.083,-0.085
33.086,-0.090
33.089,-0.075
33.092,-0.075
33.094,-0.070
33.097,-0.075
33.100,-0.090
33.103,-0.095
33.106,-0.100
33.108,-0.105
33.111,-0.095
33.114,-0.095
33.117,-0.085
33.119,-0.085
33.122,-0.075
33.125,-0.070
33.128,-0.060
33.131,-0.085
33.133,-0.080
33.136,-0.080
33.139,-0.105
33.142,-0.095
33.144,-0.095
33.147,-0.080
33.150,-0.075
33.153,-0.065
33.156,-0.060
33.158,-0.060
33.161,-0.065
33.164,-0.080
33.167,-0.070
33.169,-0.070
33.172,-0.080
33.175,-0.075
33.178,-0.085
33.181,-0.085
33.183,-0.080
33.186,-0.065
33.189,-0.060
33.192,-0.060
33.194,-0.060
33.197,-0.055
33.200,-0.070
33.203,-0.070
33.206,-0.080
33.208,-0.085
33.211,-0.075
33.214,-0.085
33.217,-0.075
33.219,-0.065
33.222,-0.050
33.225,-0.065
33.228,-0.065
33.231,-0.065
33.233,-0.070
33.236,-0.075
33.239,-0.090
33.242,-0.100
33.244,-0.085
33.247,-0.085
33.250,-0.070
33.253,-0.065
33.256,-0.055
33.258,-0.060
33.261,-0.060
33.264,-0.055
33.267,-0.075
33.269,-0.065
33.272,-0.080
33.275,-0.080
33.278,-0.080
33.281,-0.080
33.283,-0.075
33.286,-0.070
33.289,-0.065
33.292,-0.070
33.294,-0.070
33.297,-0.070
33.300,-0.070
33.303,-0.090
33.306,-0.085
33.308,-0.100
33.311,-0.100
33.314,-0.095
33.317,-0.095
33.319,-0.075
33.322,-0.070
33.325,-0.080
33.328,-0.080
33.331,-0.080
33.333,-0.080
33.336,-0.105
33.339,-0.100
33.342,-0.115
33.344,-0.110
33.347,-0.110
33.350,-0.100
33.353,-0.100
33.356,-0.090
33.358,-0.085
33.361,-0.085
33.364,-0.090
33.367,-0.090
33.369,-0.100
33.372,-0.115
33.375,-0.110
33.378,-0.115
33.381,-0.120
33.383,-0.110
33.386,-0.100
33.389,-0.095
33.392,-0.080
33.394,-0.090
33.397,-0.100
33.400,-0.105
33.403,-0.105
33.406,-0.110
33.408,-0.110
33.411,-0.100
33.414,-0.100
33.417,-0.085
33.419,-0.070
33.422,-0.060
33.425,-0.045
33.428,-0.050
33.431,-0.050
33.433,-0.040
33.436,-0.055
33.439,-0.045
33.442,-0.065
33.444,-0.070
33.447,-0.095
33.450,-0.095
33.453,-0.100
33.456,-0.110
33.458,-0.090
33.461,-0.090
33.464,-0.090
33.467,-0.080
33.469,-0.095
33.472,-0.105
33.475,-0.110
33.478,-0.105
33.481,-0.110
33.483,-0.110
33.486,-0.095
33.489,-0.095
33.492,-0.095
33.494,-0.090
33.497,-0.105
33.500,-0.110
33.503,-0.120
33.506,-0.135
33.508,-0.155
33.511,-0.150
33.514,-0.150
33.517,-0.135
33.519,-0.140
33.522,-0.125
33.525,-0.115
33.528,-0.140
33.531,-0.130
33.533,-0.135
33.536,-0.135
33.539,-0.150
33.542,-0.145
33.544,-0.145
33.547,-0.145
33.550,-0.140
33.553,-0.130
33.556,-0.120
33.558,-0.110
33.561,-0.120
33.564,-0.125
33.567,-0.135
33.569,-0.140
33.572,-0.160
33.575,-0.150
33.578,-0.160
33.581,-0.150
33.583,-0.135
33.586,-0.125
33.589,-0.140
33.592,-0.130
33.594,-0.115
33.597,-0.125
33.600,-0.130
33.603,-0.135
33.606,-0.130
33.608,-0.120
33.611,-0.110
33.614,-0.095
33.617,-0.100
33.619,-0.125
33.622,-0.170
33.625,-0.230
33.628,-0.325
33.631,-0.435
33.633,-0.535
33.636,-0.610
33.639,-0.650
33.642,-0.625
33.644,-0.550
33.647,-0.450
33.650,-0.360
33.653,-0.250
33.656,-0.200
33.658,-0.160
33.661,-0.155
33.664,-0.180
33.667,-0.205
33.669,-0.235
33.672,-0.235
33.675,-0.230
33.678,-0.195
33.681,-0.145
33.683,-0.110
33.686,-0.085
33.689,-0.065
33.692,-0.065
33.694,-0.070
33.697,-0.070
33.700,-0.090
33.703,-0.100
33.706,-0.105
33.708,-0.110
33.711,-0.105
33.714,-0.100
33.717,-0.100
33.719,-0.090
33.722,-0.075
33.725,-0.075
33.728,-0.090
33.731,-0.080
33.733,-0.090
33.736,-0.105
33.739,-0.105
33.742,-0.125
33.744,-0.110
33.747,-0.105
33.750,-0.100
33.753,-0.095
33.756,-0.095
33.758,-0.080
33.761,-0.090
33.764,-0.085
33.767,-0.105
33.769,-0.105
33.772,-0.120
33.775,-0.115
33.778,-0.110
33.781,-0.110
33.783,-0.100
33.786,-0.100
33.789,-0.095
33.792,-0.085
33.794,-0.095
33.797,-0.095
33.800,-0.105
33.803,-0.110
33.806,-0.110
33.808,-0.135
33.811,-0.120
33.814,-0.110
33.817,-0.115
33.819,-0.120
33.822,-0.110
33.825,-0.095
33.828,-0.100
33.831,-0.110
33.833,-0.125
33.836,-0.125
33.839,-0.135
33.842,-0.135
33.844,-0.135
33.847,-0.120
33.850,-0.125
33.853,-0.110
33.856,-0.115
33.858,-0.100
33.861,-0.115
33.864,-0.115
33.867,-0.120
33.869,-0.125
33.872,-0.125
33.875,-0.125
33.878,-0.130
33.881,-0.135
33.883,-0.125
33.886,-0.110
33.889,-0.110
33.892,-0.095
33.894,-0.095
33.897,-0.100
33.900,-0.125
33.903,-0.125
33.906,-0.140
33.908,-0.140
33.911,-0.130
33.914,-0.130
33.917,-0.135
33.919,-0.130
33.922,-0.120
33.925,-0.110
33.928,-0.110
33.931,-0.110
33.933,-0.130
33.936,-0.130
33.939,-0.135
33.942,-0.145
33.944,-0.145
33.947,-0.130
33.950,-0.135
33.953,-0.120
33.956,-0.115
33.958,-0.120
33.961,-0.105
33.964,-0.125
33.967,-0.130
33.969,-0.130
33.972,-0.145
33.975,-0.145
33.978,-0.150
33.981,-0.140
33.983,-0.140
33.986,-0.135
33.989,-0.120
33.992,-0.115
33.994,-0.125
33.997,-0.135
34.000,-0.140
34.003,-0.145
34.006,-0.150
34.008,-0.145
34.011,-0.150
34.014,-0.145
34.017,-0.135
34.019,-0.125
34.022,-0.120
34.025,-0.115
34.028,-0.115
34.031,-0.110
34.033,-0.120
34.036,-0.120
34.039,-0.140
34.042,-0.130
34.044,-0.140
34.047,-0.120
34.050,-0.120
34.053,-0.110
34.056,-0.105
34.058,-0.080
34.061,-0.100
34.064,-0.095
34.067,-0.100
34.069,-0.115
34.072,-0.110
34.075,-0.120
34.078,-0.120
34.081,-0.125
34.083,-0.110
34.086,-0.105
34.089,-0.100
34.092,-0.085
34.094,-0.090
34.097,-0.100
34.100,-0.090
34.103,-0.105
34.106,-0.115
34.108,-0.120
34.111,-0.120
34.114,-0.110
34.117,-0.115
34.119,-0.100
34.122,-0.095
34.125,-0.080
34.128,-0.090
34.131,-0.095
34.133,-0.100
34.136,-0.105
34.139,-0.105
34.142,-0.115
34.144,-0.110
34.147,-0.120
34.150,-0.095
34.153,-0.100
34.156,-0.090
34.158,-0.090
34.161,-0.090
34.164,-0.110
34.167,-0.110
34.169,-0.110
34.172,-0.120
34.175,-0.125
34.178,-0.120
34.181,-0.110
34.183,-0.115
34.186,-0.110
34.189,-0.105
34.192,-0.095
34.194,-0.100
34.197,-0.120
34.200,-0.105
34.203,-0.120
34.206,-0.135
34.208,-0.135
34.211,-0.140
34.214,-0.130
34.217,-0.125
34.219,-0.115
34.222,-0.115
34.225,-0.105
34.228,-0.115
34.231,-0.120
34.233,-0.125
34.236,-0.140
34.239,-0.140
34.242,-0.140
34.244,-0.145
34.247,-0.130
34.250,-0.140
34.253,-0.140
34.256,-0.125
34.258,-0.115
34.261,-0.125
34.264,-0.125
34.267,-0.120
34.269,-0.140
34.272,-0.140
34.275,-0.145
34.278,-0.155
34.281,-0.140
34.283,-0.130
34.286,-0.115
34.289,-0.095
34.292,-0.090
34.294,-0.090
34.297,-0.085
34.300,-0.085
34.303,-0.080
34.306,-0.080
34.308,-0.090
34.311,-0.075
34.314,-0.080
34.317,-0.090
34.319,-0.085
34.322,-0.085
34.325,-0.095
34.328,-0.115
34.331,-0.115
34.333,-0.130
34.336,-0.130
34.339,-0.130
34.342,-0.140
34.344,-0.125
34.347,-0.115
34.350,-0.115
34.353,-0.120
34.356,-0.115
34.358,-0.095
34.361,-0.110
34.364,-0.115
34.367,-0.115
34.369,-0.135
34.372,-0.130
34.375,-0.145
34.378,-0.145
34.381,-0.145
34.383,-0.160
34.386,-0.140
34.389,-0.145
34.392,-0.150
34.394,-0.145
34.397,-0.145
34.400,-0.150
34.403,-0.165
34.406,-0.165
34.408,-0.165
34.411,-0.175
34.414,-0.165
34.417,-0.170
34.419,-0.155
34.422,-0.155
34.425,-0.135
34.428,-0.135
34.431,-0.150
34.433,-0.140
34.436,-0.150
34.439,-0.155
34.442,-0.170
34.444,-0.170
34.447,-0.170
34.450,-0.155
34.453,-0.145
34.456,-0.135
34.458,-0.135
34.461,-0.140
34.464,-0.130
34.467,-0.145
34.469,-0.155
34.472,-0.160
34.475,-0.150
34.478,-0.160
34.481,-0.130
34.483,-0.125
34.486,-0.110
34.489,-0.105
34.492,-0.100
34.494,-0.120
34.497,-0.155
34.500,-0.215
34.503,-0.290
34.506,-0.365
34.508,-0.470
34.511,-0.560
34.514,-0.595
34.517,-0.590
34.519,-0.540
34.522,-0.465
34.525,-0.370
34.528,-0.270
34.531,-0.210
34.533,-0.145
34.536,-0.130
34.539,-0.140
34.542,-0.145
34.544,-0.190
34.547,-0.200
34.550,-0.215
34.553,-0.200
34.556,-0.175
34.558,-0.145
34.561,-0.115
34.564,-0.105
34.567,-0.090
34.569,-0.095
34.572,-0.095
34.575,-0.115
34.578,-0.115
34.581,-0.110
34.583,-0.115
34.586,-0.105
34.589,-0.105
34.592,-0.095
34.594,-0.095
34.597,-0.095
34.600,-0.100
34.603,-0.110
34.606,-0.120
34.608,-0.125
34.611,-0.125
34.614,-0.125
34.617,-0.120
34.619,-0.115
34.622,-0.100
34.625,-0.100
34.628,-0.095
34.631,-0.110
34.633,-0.120
34.636,-0.130
34.639,-0.135
34.642,-0.135
34.644,-0.140
34.647,-0.130
34.650,-0.125
34.653,-0.120
34.656,-0.115
34.658,-0.115
34.661,-0.115
34.664,-0.120
34.667,-0.125
34.669,-0.130
34.672,-0.130
34.675,-0.145
34.678,-0.155
34.681,-0.140
34.683,-0.135
34.686,-0.135
34.689,-0.130
34.692,-0.120
34.694,-0.115
34.697,-0.135
34.700,-0.135
34.703,-0.140
34.706,-0.140
34.708,-0.160
34.711,-0.155
34.714,-0.140
34.717,-0.140
34.719,-0.125
34.722,-0.135
34.725,-0.130
34.728,-0.135
34.731,-0.145
34.733,-0.130
34.736,-0.145
34.739,-0.150
34.742,-0.155
34.744,-0.165
34.747,-0.155
34.750,-0.150
34.753,-0.140
34.756,-0.135
34.758,-0.135
34.761,-0.145
34.764,-0.145
34.767,-0.145
34.769,-0.145
34.772,-0.155
34.775,-0.175
34.778,-0.155
34.781,-0.165
34.783,-0.160
34.786,-0.160
34.789,-0.160
34.792,-0.150
34.794,-0.150
34.797,-0.160
34.800,-0.175
34.803,-0.175
34.806,-0.180
34.808,-0.185
34.811,-0.190
34.814,-0.185
34.817,-0.185
34.819,-0.180
34.822,-0.170
34.825,-0.165
34.828,-0.160
34.831,-0.175
34.833,-0.185
34.836,-0.185
34.839,-0.200
34.842,-0.200
34.844,-0.205
34.847,-0.185
34.850,-0.200
34.853,-0.185
34.856,-0.190
34.858,-0.170
34.861,-0.175
34.864,-0.190
34.867,-0.185
34.869,-0.195
34.872,-0.200
34.875,-0.195
34.878,-0.190
34.881,-0.180
34.883,-0.175
34.886,-0.160
34.889,-0.160
34.892,-0.155
34.894,-0.140
34.897,-0.150
34.900,-0.140
34.903,-0.155
34.906,-0.150
34.908,-0.160
34.911,-0.150
34.914,-0.155
34.917,-0.135
34.919,-0.140
34.922,-0.135
34.925,-0.135
34.928,-0.125
34.931,-0.135
34.933,-0.130
34.936,-0.140
34.939,-0.140
34.942,-0.145
34.944,-0.150
34.947,-0.150
34.950,-0.135
34.953,-0.120
34.956,-0.120
34.958,-0.120
34.961,-0.115
34.964,-0.120
34.967,-0.130
34.969,-0.140
34.972,-0.150
34.975,-0.145
34.978,-0.145
34.981,-0.150
34.983,-0.140
34.986,-0.125
34.989,-0.120
34.992,-0.135
34.994,-0.115
34.997,-0.115
35.000,-0.130
35.003,-0.135
35.006,-0.135
35.008,-0.150
35.011,-0.155
35.014,-0.150
35.017,-0.150
35.019,-0.145
35.022,-0.135
35.025,-0.135
35.028,-0.130
35.031,-0.135
35.033,-0.145
35.036,-0.145
35.039,-0.165
35.042,-0.160
35.044,-0.165
35.047,-0.160
35.050,-0.150
35.053,-0.150
35.056,-0.155
35.058,-0.140
35.061,-0.145
35.064,-0.160
35.067,-0.150
35.069,-0.160
35.072,-0.160
35.075,-0.170
35.078,-0.170
35.081,-0.160
35.083,-0.160
35.086,-0.155
35.089,-0.145
35.092,-0.150
35.094,-0.145
35.097,-0.155
35.100,-0.155
35.103,-0.155
35.106,-0.165
35.108,-0.180
35.111,-0.180
35.114,-0.170
35.117,-0.165
35.119,-0.155
35.122,-0.145
35.125,-0.140
35.128,-0.125
35.131,-0.145
35.133,-0.135
35.136,-0.135
35.139,-0.140
35.142,-0.130
35.144,-0.140
35.147,-0.125
35.150,-0.120
35.153,-0.110
35.156,-0.110
35.158,-0.100
35.161,-0.115
35.164,-0.140
35.167,-0.145
35.169,-0.165
35.172,-0.175
35.175,-0.180
35.178,-0.190
35.181,-0.175
35.183,-0.175
35.186,-0.145
35.189,-0.150
35.192,-0.140
35.194,-0.145
35.197,-0.155
35.200,-0.155
35.203,-0.170
35.206,-0.180
35.208,-0.175
35.211,-0.190
35.214,-0.180
35.217,-0.180
35.219,-0.180
35.222,-0.180
35.225,-0.180
35.228,-0.185
35.231,-0.190
35.233,-0.195
35.236,-0.205
35.239,-0.205
35.242,-0.215
35.244,-0.220
35.247,-0.215
35.250,-0.210
35.253,-0.205
35.256,-0.205
35.258,-0.195
35.261,-0.185
35.264,-0.200
35.267,-0.190
35.269,-0.210
35.272,-0.215
35.275,-0.215
35.278,-0.220
35.281,-0.210
35.283,-0.215
35.286,-0.215
35.289,-0.210
35.292,-0.190
35.294,-0.185
35.297,-0.195
35.300,-0.200
35.303,-0.200
35.306,-0.210
35.308,-0.225
35.311,-0.220
35.314,-0.225
35.317,-0.215
35.319,-0.215
35.322,-0.185
35.325,-0.200
35.328,-0.185
35.331,-0.185
35.333,-0.175
35.336,-0.170
35.339,-0.170
35.342,-0.195
35.344,-0.225
35.347,-0.260
35.350,-0.310
35.353,-0.375
35.356,-0.460
35.358,-0.520
35.361,-0.585
35.364,-0.625
35.367,-0.650
35.369,-0.635
35.372,-0.590
35.375,-0.515
35.378,-0.440
35.381,-0.355
35.383,-0.300
35.386,-0.245
35.389,-0.215
35.392,-0.195
35.394,-0.215
35.397,-0.250
35.400,-0.270
35.403,-0.280
35.406,-0.285
35.408,-0.260
35.411,-0.230
35.414,-0.195
35.417,-0.170
35.419,-0.155
35.422,-0.155
35.425,-0.150
35.428,-0.150
35.431,-0.170
35.433,-0.170
35.436,-0.185
35.439,-0.185
35.442,-0.185
35.444,-0.195
35.447,-0.190
35.450,-0.185
35.453,-0.175
35.456,-0.170
35.458,-0.160
35.461,-0.160
35.464,-0.170
35.467,-0.180
35.469,-0.185
35.472,-0.190
35.475,-0.200
35.478,-0.210
35.481,-0.200
35.483,-0.205
35.486,-0.170
35.489,-0.185
35.492,-0.175
35.494,-0.175
35.497,-0.175
35.500,-0.185
35.503,-0.195
35.506,-0.200
35.508,-0.200
35.511,-0.205
35.514,-0.205
35.517,-0.205
35.519,-0.200
35.522,-0.200
35.525,-0.175
35.528,-0.185
35.531,-0.190
35.533,-0.190
35.536,-0.195
35.539,-0.210
35.542,-0.210
35.544,-0.215
35.547,-0.210
35.550,-0.220
35.553,-0.210
35.556,-0.205
35.558,-0.185
35.561,-0.195
35.564,-0.195
35.567,-0.200
35.569,-0.200
35.572,-0.215
35.575,-0.230
35.578,-0.220
35.581,-0.220
35.583,-0.210
35.586,-0.215
35.589,-0.195
35.592,-0.200
35.594,-0.185
35.597,-0.205
35.600,-0.205
35.603,-0.205
35.606,-0.215
35.608,-0.205
35.611,-0.230
35.614,-0.220
35.617,-0.210
35.619,-0.215
35.622,-0.210
35.625,-0.205
35.628,-0.200
35.631,-0.205
35.633,-0.205
35.636,-0.215
35.639,-0.230
35.642,-0.225
35.644,-0.230
35.647,-0.225
35.650,-0.225
35.653,-0.220
35.656,-0.225
35.658,-0.200
35.661,-0.200
35.664,-0.210
35.667,-0.210
35.669,-0.230
35.672,-0.230
35.675,-0.225
35.678,-0.235
35.681,-0.225
35.683,-0.240
35.686,-0.230
35.689,-0.225
35.692,-0.220
35.694,-0.210
35.697,-0.220
35.700,-0.225
35.703,-0.235
35.706,-0.240
35.708,-0.250
35.711,-0.255
35.714,-0.250
35.717,-0.250
35.719,-0.245
35.722,-0.230
35.725,-0.220
35.728,-0.215
35.731,-0.235
35.733,-0.230
35.736,-0.235
35.739,-0.255
35.742,-0.260
35.744,-0.260
35.747,-0.250
35.750,-0.240
35.753,-0.230
35.756,-0.225
35.758,-0.210
35.761,-0.205
35.764,-0.225
35.767,-0.220
35.769,-0.225
35.772,-0.240
35.775,-0.240
35.778,-0.250
35.781,-0.230
35.783,-0.235
35.786,-0.215
35.789,-0.210
35.792,-0.210
35.794,-0.200
35.797,-0.210
35.800,-0.215
35.803,-0.230
35.806,-0.225
35.808,-0.220
35.811,-0.240
35.814,-0.225
35.817,-0.225
35.819,-0.210
35.822,-0.210
35.825,-0.205
35.828,-0.200
35.831,-0.210
35.833,-0.205
35.836,-0.230
35.839,-0.225
35.842,-0.225
35.844,-0.235
35.847,-0.240
35.850,-0.235
35.853,-0.230
35.856,-0.220
35.858,-0.200
35.861,-0.200
35.864,-0.205
35.867,-0.210
35.869,-0.225
35.872,-0.220
35.875,-0.235
35.878,-0.240
35.881,-0.240
35.883,-0.235
35.886,-0.230
35.889,-0.215
35.892,-0.205
35.894,-0.195
35.897,-0.210
35.900,-0.210
35.903,-0.225
35.906,-0.230
35.908,-0.235
35.911,-0.255
35.914,-0.245
35.917,-0.230
35.919,-0.220
35.922,-0.225
35.925,-0.225
35.928,-0.225
35.931,-0.225
35.933,-0.225
35.936,-0.240
35.939,-0.245
35.942,-0.245
35.944,-0.245
35.947,-0.245
35.950,-0.235
35.953,-0.230
35.956,-0.240
35.958,-0.230
35.961,-0.225
35.964,-0.230
35.967,-0.230
35.969,-0.250
35.972,-0.255
35.975,-0.255
35.978,-0.270
35.981,-0.250
35.983,-0.240
35.986,-0.245
35.989,-0.245
35.992,-0.230
35.994,-0.240
35.997,-0.240
36.000,-0.260
36.003,-0.245
36.006,-0.250
36.008,-0.270
36.011,-0.270
36.014,-0.280
36.017,-0.265
36.019,-0.255
36.022,-0.245
36.025,-0.255
36.028,-0.235
36.031,-0.250
36.033,-0.255
36.036,-0.250
36.039,-0.260
36.042,-0.265
